,turker_id,mode1,mode2,mode3,mode4,mode5,mode6,mode7,mode8,slot_chosen
2609,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2610,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2611,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2612,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,1
2613,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2614,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2615,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2616,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2617,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2618,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2619,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2620,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2621,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2622,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,1
2623,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,1
2624,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2625,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2626,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2627,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2628,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2629,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,1
2630,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2631,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2632,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2633,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2634,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2635,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,1
2636,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2637,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2638,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2639,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2640,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2641,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2642,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2643,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2644,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,1
2645,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2646,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2647,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2648,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2649,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2650,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2651,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2652,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2653,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,1
2654,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2655,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,1
2656,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,1
2657,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2658,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2659,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),Bike,,0
2660,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2661,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2662,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2663,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2664,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2665,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2666,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2667,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,1
2668,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),Bike,,0
2669,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2670,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),Bike,,0
2671,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2672,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2673,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2674,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,1
2675,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2676,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,1
2677,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,1
2678,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2679,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2680,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2681,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2682,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2683,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2684,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2685,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2686,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2687,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2688,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2689,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2690,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),Bike,,0
2691,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2692,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2693,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2694,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2695,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2696,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2697,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2698,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,1
2699,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,1
2700,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2701,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2702,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2703,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2704,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2705,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2706,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,1
2707,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2708,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2709,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2710,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,1
2711,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2712,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2713,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2714,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2715,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2716,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2717,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,1
2718,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2719,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2720,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,1
2721,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2722,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2723,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2724,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2725,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2726,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2727,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2728,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2729,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,1
2730,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2731,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2732,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2733,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2734,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2735,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2736,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2737,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),Bike,,0
2738,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2739,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2740,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2741,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2742,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),Bike,,0
2743,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2744,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2745,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2746,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2747,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,1
2748,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,1
2749,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2750,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2751,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2752,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2753,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2754,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2755,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2756,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2757,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2758,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),Bike,,0
2759,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2760,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2761,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),Bike,,0
2762,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2763,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2764,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2765,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2766,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),Bike,,1
2767,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2768,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2769,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,1
2770,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,1
2771,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2772,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2773,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),Bike,,1
2774,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),Bike,,0
2775,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),Bike,,1
2776,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2777,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2778,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),SharedRide(2),,,,1
2779,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),SharedRide(2),,,,1
2780,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2781,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2782,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),Bike,,0
2783,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,1
2784,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2785,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2786,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2787,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2788,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2789,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,1
2790,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,1
2791,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2792,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2793,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2794,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2795,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2796,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2797,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2798,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),SharedRide(2),,,,0
2799,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2800,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2801,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2802,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2803,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2804,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2805,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,0
2806,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Transit,SharedRide(2),,,1
2807,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2808,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2809,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2810,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
2811,1,SharedRide(2+)AndDrivealone,SharedRide(2/3+),DriveAlone,SharedRide(3+),Walk,Transit,SharedRide(2),Bike,0
